supply_id,sourcing_partner_id,pincode,status,created_at,first_call_at,activated_at,last_week_cac,activation_time
690,97,1,created,2022-09-07 19:00:05.431835,2022-09-13 19:00:05.431835,2022-09-16 19:00:05.431835,19,9
691,97,2,activated,2022-04-25 19:00:05.431835,2022-04-29 19:00:05.431835,2022-05-01 19:00:05.431835,74,6
692,98,1,activated,2022-04-11 19:00:05.431835,2022-04-17 19:00:05.431835,2022-04-20 19:00:05.431835,68,9
693,99,1,activated,2023-02-15 19:00:05.431835,2023-02-22 19:00:05.431835,2023-02-23 19:00:05.431835,26,8
694,99,3,first call,2022-10-10 19:00:05.431835,2022-10-12 19:00:05.431835,2022-10-15 19:00:05.431835,93,5
695,98,4,created,2023-02-28 19:00:05.431835,2023-03-04 19:00:05.431835,2023-03-09 19:00:05.431835,16,9
696,98,3,created,2022-12-01 19:00:05.431835,2022-12-04 19:00:05.431835,2022-12-10 19:00:05.431835,49,9
697,97,3,created,2022-05-11 19:00:05.431835,2022-05-15 19:00:05.431835,2022-05-19 19:00:05.431835,91,8
698,98,3,first call,2023-02-21 19:00:05.431835,2023-02-27 19:00:05.431835,2023-02-28 19:00:05.431835,80,7
699,98,1,first call,2022-04-26 19:00:05.431835,2022-04-29 19:00:05.431835,2022-05-03 19:00:05.431835,68,7
700,97,4,activated,2022-04-23 19:00:05.431835,2022-04-25 19:00:05.431835,2022-05-02 19:00:05.431835,37,9
701,98,3,created,2022-05-28 19:00:05.431835,2022-05-29 19:00:05.431835,2022-06-01 19:00:05.431835,25,4
702,96,2,first call,2022-09-01 19:00:05.431835,2022-09-08 19:00:05.431835,2022-09-11 19:00:05.431835,17,10
703,97,3,first call,2023-01-30 19:00:05.431835,2023-02-05 19:00:05.431835,2023-02-09 19:00:05.431835,91,10
704,98,4,first call,2022-08-05 19:00:05.431835,2022-08-07 19:00:05.431835,2022-08-08 19:00:05.431835,31,3
705,99,3,activated,2022-12-01 19:00:05.431835,2022-12-04 19:00:05.431835,2022-12-05 19:00:05.431835,24,4
706,96,2,created,2022-12-12 19:00:05.431835,2022-12-16 19:00:05.431835,2022-12-20 19:00:05.431835,35,8
707,98,4,created,2022-07-03 19:00:05.431835,2022-07-06 19:00:05.431835,2022-07-11 19:00:05.431835,37,8
708,99,3,first call,2022-06-16 19:00:05.431835,2022-06-20 19:00:05.431835,2022-06-24 19:00:05.431835,42,8
709,97,1,activated,2022-03-23 19:00:05.431835,2022-03-30 19:00:05.431835,2022-04-01 19:00:05.431835,11,9
710,96,1,first call,2022-11-04 19:00:05.431835,2022-11-09 19:00:05.431835,2022-11-11 19:00:05.431835,87,7
711,98,2,created,2023-03-12 19:00:05.431835,2023-03-13 19:00:05.431835,2023-03-19 19:00:05.431835,33,7
712,97,2,created,2022-08-10 19:00:05.431835,2022-08-12 19:00:05.431835,2022-08-18 19:00:05.431835,77,8
713,97,1,first call,2022-08-22 19:00:05.431835,2022-08-29 19:00:05.431835,2022-09-01 19:00:05.431835,30,10
714,98,2,created,2022-07-20 19:00:05.431835,2022-07-25 19:00:05.431835,2022-08-01 19:00:05.431835,72,12
715,97,3,first call,2022-09-16 19:00:05.431835,2022-09-19 19:00:05.431835,2022-09-23 19:00:05.431835,73,7
716,97,1,created,2022-08-22 19:00:05.431835,2022-08-27 19:00:05.431835,2022-08-30 19:00:05.431835,30,8
717,99,2,first call,2022-05-07 19:00:05.431835,2022-05-14 19:00:05.431835,2022-05-21 19:00:05.431835,61,14
718,98,4,activated,2023-01-26 19:00:05.431835,2023-01-30 19:00:05.431835,2023-01-31 19:00:05.431835,48,5
719,96,3,activated,2022-08-10 19:00:05.431835,2022-08-17 19:00:05.431835,2022-08-24 19:00:05.431835,57,14
720,96,3,created,2023-02-28 19:00:05.431835,2023-03-03 19:00:05.431835,2023-03-09 19:00:05.431835,91,9
721,99,3,first call,2022-05-08 19:00:05.431835,2022-05-09 19:00:05.431835,2022-05-10 19:00:05.431835,11,2
722,97,2,created,2022-11-25 19:00:05.431835,2022-11-29 19:00:05.431835,2022-11-30 19:00:05.431835,14,5
723,97,4,first call,2022-05-13 19:00:05.431835,2022-05-19 19:00:05.431835,2022-05-24 19:00:05.431835,70,11
724,96,3,first call,2023-02-12 19:00:05.431835,2023-02-18 19:00:05.431835,2023-02-23 19:00:05.431835,91,11
725,97,1,created,2022-07-29 19:00:05.431835,2022-08-01 19:00:05.431835,2022-08-08 19:00:05.431835,11,10
726,98,3,activated,2022-08-29 19:00:05.431835,2022-08-30 19:00:05.431835,2022-09-01 19:00:05.431835,54,3
727,99,3,created,2022-07-06 19:00:05.431835,2022-07-12 19:00:05.431835,2022-07-13 19:00:05.431835,44,7
728,98,1,created,2022-10-17 19:00:05.431835,2022-10-22 19:00:05.431835,2022-10-28 19:00:05.431835,75,11
729,97,4,created,2023-01-25 19:00:05.431835,2023-01-28 19:00:05.431835,2023-02-04 19:00:05.431835,30,10
730,99,2,created,2023-01-03 19:00:05.431835,2023-01-06 19:00:05.431835,2023-01-09 19:00:05.431835,59,6
731,96,4,created,2022-09-07 19:00:05.431835,2022-09-09 19:00:05.431835,2022-09-12 19:00:05.431835,43,5
732,99,4,created,2022-06-10 19:00:05.431835,2022-06-13 19:00:05.431835,2022-06-14 19:00:05.431835,28,4
733,96,1,first call,2022-06-18 19:00:05.431835,2022-06-23 19:00:05.431835,2022-06-25 19:00:05.431835,90,7
734,99,4,created,2023-03-08 19:00:05.431835,2023-03-15 19:00:05.431835,2023-03-19 19:00:05.431835,96,11
735,98,1,created,2022-08-12 19:00:05.431835,2022-08-19 19:00:05.431835,2022-08-20 19:00:05.431835,97,8
736,96,4,first call,2022-04-15 19:00:05.431835,2022-04-18 19:00:05.431835,2022-04-23 19:00:05.431835,68,8
737,96,4,activated,2022-08-18 19:00:05.431835,2022-08-25 19:00:05.431835,2022-09-01 19:00:05.431835,96,14
738,99,2,created,2022-05-24 19:00:05.431835,2022-05-30 19:00:05.431835,2022-05-31 19:00:05.431835,61,7
739,96,1,activated,2023-02-24 19:00:05.431835,2023-02-27 19:00:05.431835,2023-03-02 19:00:05.431835,64,6
740,97,1,activated,2022-04-13 19:00:05.431835,2022-04-15 19:00:05.431835,2022-04-21 19:00:05.431835,87,8
741,98,3,created,2022-06-07 19:00:05.431835,2022-06-10 19:00:05.431835,2022-06-17 19:00:05.431835,13,10
742,97,2,first call,2022-08-01 19:00:05.431835,2022-08-08 19:00:05.431835,2022-08-09 19:00:05.431835,77,8
743,99,3,created,2022-11-20 19:00:05.431835,2022-11-26 19:00:05.431835,2022-11-29 19:00:05.431835,19,9
744,97,1,activated,2022-12-24 19:00:05.431835,2022-12-30 19:00:05.431835,2022-12-31 19:00:05.431835,61,7
745,99,2,activated,2022-10-23 19:00:05.431835,2022-10-24 19:00:05.431835,2022-10-29 19:00:05.431835,74,6
746,97,4,activated,2022-10-01 19:00:05.431835,2022-10-06 19:00:05.431835,2022-10-09 19:00:05.431835,98,8
747,98,2,activated,2022-08-26 19:00:05.431835,2022-09-02 19:00:05.431835,2022-09-03 19:00:05.431835,84,8
748,96,3,first call,2023-02-26 19:00:05.431835,2023-03-04 19:00:05.431835,2023-03-08 19:00:05.431835,91,10
749,96,3,first call,2023-02-28 19:00:05.431835,2023-03-06 19:00:05.431835,2023-03-13 19:00:05.431835,91,13
750,99,3,activated,2023-02-26 19:00:05.431835,2023-03-05 19:00:05.431835,2023-03-06 19:00:05.431835,94,8
751,99,2,created,2023-03-04 19:00:05.431835,2023-03-10 19:00:05.431835,2023-03-13 19:00:05.431835,49,9
752,97,3,created,2022-11-25 19:00:05.431835,2022-11-30 19:00:05.431835,2022-12-02 19:00:05.431835,65,7
753,99,4,activated,2023-02-23 19:00:05.431835,2023-02-24 19:00:05.431835,2023-02-28 19:00:05.431835,98,5
754,97,3,first call,2022-09-23 19:00:05.431835,2022-09-26 19:00:05.431835,2022-10-03 19:00:05.431835,73,10
755,97,4,activated,2022-10-13 19:00:05.431835,2022-10-16 19:00:05.431835,2022-10-17 19:00:05.431835,98,4
756,97,1,first call,2022-09-22 19:00:05.431835,2022-09-26 19:00:05.431835,2022-10-01 19:00:05.431835,19,9
757,99,4,created,2022-06-08 19:00:05.431835,2022-06-13 19:00:05.431835,2022-06-16 19:00:05.431835,28,8
758,99,1,activated,2022-08-10 19:00:05.431835,2022-08-12 19:00:05.431835,2022-08-16 19:00:05.431835,38,6
759,97,3,first call,2022-06-17 19:00:05.431835,2022-06-23 19:00:05.431835,2022-06-24 19:00:05.431835,48,7
760,98,2,created,2023-01-04 19:00:05.431835,2023-01-09 19:00:05.431835,2023-01-16 19:00:05.431835,31,12
761,96,1,activated,2022-06-25 19:00:05.431835,2022-07-01 19:00:05.431835,2022-07-03 19:00:05.431835,90,8
762,97,3,first call,2022-05-05 19:00:05.431835,2022-05-06 19:00:05.431835,2022-05-07 19:00:05.431835,91,2
763,96,4,created,2022-06-19 19:00:05.431835,2022-06-22 19:00:05.431835,2022-06-23 19:00:05.431835,69,4
764,99,4,created,2023-02-06 19:00:05.431835,2023-02-08 19:00:05.431835,2023-02-12 19:00:05.431835,98,6
765,96,3,first call,2022-08-06 19:00:05.431835,2022-08-10 19:00:05.431835,2022-08-17 19:00:05.431835,57,11
766,99,4,first call,2022-07-07 19:00:05.431835,2022-07-12 19:00:05.431835,2022-07-13 19:00:05.431835,45,6
767,97,3,first call,2022-12-17 19:00:05.431835,2022-12-24 19:00:05.431835,2022-12-29 19:00:05.431835,23,12
768,96,2,first call,2022-07-01 19:00:05.431835,2022-07-05 19:00:05.431835,2022-07-11 19:00:05.431835,21,10
769,98,1,first call,2022-06-15 19:00:05.431835,2022-06-19 19:00:05.431835,2022-06-22 19:00:05.431835,55,7
770,99,4,activated,2022-12-02 19:00:05.431835,2022-12-03 19:00:05.431835,2022-12-10 19:00:05.431835,16,8
771,98,2,created,2022-04-02 19:00:05.431835,2022-04-05 19:00:05.431835,2022-04-10 19:00:05.431835,39,8
772,98,1,created,2023-03-10 19:00:05.431835,2023-03-16 19:00:05.431835,2023-03-18 19:00:05.431835,58,8
773,97,4,first call,2022-07-09 19:00:05.431835,2022-07-14 19:00:05.431835,2022-07-17 19:00:05.431835,86,8
774,98,4,first call,2022-12-04 19:00:05.431835,2022-12-08 19:00:05.431835,2022-12-14 19:00:05.431835,77,10
775,99,1,created,2022-09-23 19:00:05.431835,2022-09-25 19:00:05.431835,2022-09-27 19:00:05.431835,13,4
776,97,4,activated,2022-10-12 19:00:05.431835,2022-10-14 19:00:05.431835,2022-10-20 19:00:05.431835,98,8
777,96,1,created,2022-04-20 19:00:05.431835,2022-04-26 19:00:05.431835,2022-05-03 19:00:05.431835,64,13
778,98,2,created,2022-07-15 19:00:05.431835,2022-07-21 19:00:05.431835,2022-07-28 19:00:05.431835,72,13
779,96,1,created,2022-04-29 19:00:05.431835,2022-05-01 19:00:05.431835,2022-05-02 19:00:05.431835,64,3
780,99,2,activated,2022-08-04 19:00:05.431835,2022-08-10 19:00:05.431835,2022-08-15 19:00:05.431835,20,11
781,97,4,activated,2023-01-05 19:00:05.431835,2023-01-08 19:00:05.431835,2023-01-09 19:00:05.431835,30,4
782,96,1,activated,2022-11-21 19:00:05.431835,2022-11-27 19:00:05.431835,2022-12-01 19:00:05.431835,87,10
783,96,4,created,2022-05-28 19:00:05.431835,2022-06-03 19:00:05.431835,2022-06-05 19:00:05.431835,34,8
784,97,2,activated,2023-01-08 19:00:05.431835,2023-01-14 19:00:05.431835,2023-01-16 19:00:05.431835,80,8
785,99,2,activated,2022-06-30 19:00:05.431835,2022-07-06 19:00:05.431835,2022-07-07 19:00:05.431835,13,7
786,96,2,created,2022-09-02 19:00:05.431835,2022-09-05 19:00:05.431835,2022-09-08 19:00:05.431835,17,6
787,97,3,first call,2022-06-08 19:00:05.431835,2022-06-12 19:00:05.431835,2022-06-13 19:00:05.431835,48,5
788,98,4,first call,2022-06-13 19:00:05.431835,2022-06-14 19:00:05.431835,2022-06-21 19:00:05.431835,78,8
789,97,2,activated,2022-10-18 19:00:05.431835,2022-10-20 19:00:05.431835,2022-10-23 19:00:05.431835,64,5
790,99,2,created,2022-09-30 19:00:05.431835,2022-10-01 19:00:05.431835,2022-10-07 19:00:05.431835,63,7
791,98,3,activated,2022-08-01 19:00:05.431835,2022-08-04 19:00:05.431835,2022-08-10 19:00:05.431835,54,9
792,99,1,created,2022-08-20 19:00:05.431835,2022-08-22 19:00:05.431835,2022-08-28 19:00:05.431835,38,8
793,98,4,first call,2022-11-11 19:00:05.431835,2022-11-12 19:00:05.431835,2022-11-13 19:00:05.431835,69,2
794,99,1,first call,2023-01-08 19:00:05.431835,2023-01-12 19:00:05.431835,2023-01-17 19:00:05.431835,17,9
795,97,2,first call,2022-11-22 19:00:05.431835,2022-11-28 19:00:05.431835,2022-12-02 19:00:05.431835,14,10
796,96,1,first call,2022-09-28 19:00:05.431835,2022-10-05 19:00:05.431835,2022-10-12 19:00:05.431835,73,14
797,99,2,activated,2022-07-28 19:00:05.431835,2022-07-30 19:00:05.431835,2022-07-31 19:00:05.431835,95,3
798,98,4,created,2022-04-15 19:00:05.431835,2022-04-20 19:00:05.431835,2022-04-24 19:00:05.431835,11,9
799,96,2,activated,2022-05-18 19:00:05.431835,2022-05-24 19:00:05.431835,2022-05-30 19:00:05.431835,94,12
800,98,3,created,2022-07-11 19:00:05.431835,2022-07-16 19:00:05.431835,2022-07-19 19:00:05.431835,25,8
801,98,4,created,2022-05-16 19:00:05.431835,2022-05-18 19:00:05.431835,2022-05-23 19:00:05.431835,54,7
802,96,1,activated,2022-04-30 19:00:05.431835,2022-05-05 19:00:05.431835,2022-05-06 19:00:05.431835,64,6
803,96,4,activated,2022-09-07 19:00:05.431835,2022-09-13 19:00:05.431835,2022-09-14 19:00:05.431835,43,7
804,96,1,activated,2022-08-13 19:00:05.431835,2022-08-14 19:00:05.431835,2022-08-15 19:00:05.431835,27,2
805,98,3,created,2022-12-17 19:00:05.431835,2022-12-19 19:00:05.431835,2022-12-26 19:00:05.431835,49,9
806,97,2,created,2023-02-06 19:00:05.431835,2023-02-11 19:00:05.431835,2023-02-17 19:00:05.431835,97,11
807,96,1,activated,2022-12-07 19:00:05.431835,2022-12-10 19:00:05.431835,2022-12-11 19:00:05.431835,68,4
808,99,1,created,2022-08-13 19:00:05.431835,2022-08-17 19:00:05.431835,2022-08-19 19:00:05.431835,38,6
809,97,4,first call,2022-11-13 19:00:05.431835,2022-11-16 19:00:05.431835,2022-11-18 19:00:05.431835,98,5
810,99,1,activated,2022-05-09 19:00:05.431835,2022-05-11 19:00:05.431835,2022-05-17 19:00:05.431835,61,8
811,98,2,first call,2022-07-21 19:00:05.431835,2022-07-25 19:00:05.431835,2022-07-31 19:00:05.431835,72,10
812,97,3,activated,2022-08-01 19:00:05.431835,2022-08-06 19:00:05.431835,2022-08-09 19:00:05.431835,61,8
813,98,2,first call,2022-06-28 19:00:05.431835,2022-07-01 19:00:05.431835,2022-07-05 19:00:05.431835,22,7
814,98,3,activated,2023-03-08 19:00:05.431835,2023-03-13 19:00:05.431835,2023-03-17 19:00:05.431835,64,9
815,96,4,created,2022-10-08 19:00:05.431835,2022-10-12 19:00:05.431835,2022-10-16 19:00:05.431835,15,8
816,96,1,first call,2023-01-16 19:00:05.431835,2023-01-18 19:00:05.431835,2023-01-25 19:00:05.431835,13,9
817,98,2,first call,2023-02-07 19:00:05.431835,2023-02-14 19:00:05.431835,2023-02-21 19:00:05.431835,27,14
818,96,2,activated,2023-03-09 19:00:05.431835,2023-03-15 19:00:05.431835,2023-03-16 19:00:05.431835,51,7
819,98,1,activated,2022-06-21 19:00:05.431835,2022-06-25 19:00:05.431835,2022-06-30 19:00:05.431835,55,9
820,96,2,first call,2022-10-10 19:00:05.431835,2022-10-12 19:00:05.431835,2022-10-18 19:00:05.431835,88,8
821,99,3,first call,2022-07-05 19:00:05.431835,2022-07-07 19:00:05.431835,2022-07-13 19:00:05.431835,44,8
822,99,1,activated,2022-06-30 19:00:05.431835,2022-07-02 19:00:05.431835,2022-07-04 19:00:05.431835,31,4
823,98,3,first call,2022-10-04 19:00:05.431835,2022-10-09 19:00:05.431835,2022-10-12 19:00:05.431835,89,8
824,99,4,activated,2022-04-10 19:00:05.431835,2022-04-11 19:00:05.431835,2022-04-13 19:00:05.431835,81,3
825,97,1,first call,2022-11-23 19:00:05.431835,2022-11-27 19:00:05.431835,2022-11-29 19:00:05.431835,33,6
826,96,4,activated,2022-08-09 19:00:05.431835,2022-08-14 19:00:05.431835,2022-08-19 19:00:05.431835,96,10
827,97,1,activated,2022-07-16 19:00:05.431835,2022-07-23 19:00:05.431835,2022-07-28 19:00:05.431835,11,12
828,99,3,first call,2022-10-15 19:00:05.431835,2022-10-21 19:00:05.431835,2022-10-28 19:00:05.431835,93,13
829,98,1,activated,2023-01-04 19:00:05.431835,2023-01-08 19:00:05.431835,2023-01-14 19:00:05.431835,91,10
830,97,4,created,2022-11-21 19:00:05.431835,2022-11-27 19:00:05.431835,2022-12-03 19:00:05.431835,98,12
831,99,4,created,2022-07-25 19:00:05.431835,2022-08-01 19:00:05.431835,2022-08-03 19:00:05.431835,45,9
832,96,4,activated,2022-09-21 19:00:05.431835,2022-09-24 19:00:05.431835,2022-09-28 19:00:05.431835,43,7
833,98,3,first call,2023-02-15 19:00:05.431835,2023-02-17 19:00:05.431835,2023-02-19 19:00:05.431835,80,4
834,96,3,first call,2022-10-14 19:00:05.431835,2022-10-17 19:00:05.431835,2022-10-22 19:00:05.431835,97,8
835,98,2,activated,2022-11-11 19:00:05.431835,2022-11-16 19:00:05.431835,2022-11-20 19:00:05.431835,67,9
836,97,1,activated,2023-02-10 19:00:05.431835,2023-02-16 19:00:05.431835,2023-02-22 19:00:05.431835,65,12
837,96,2,activated,2022-04-07 19:00:05.431835,2022-04-13 19:00:05.431835,2022-04-19 19:00:05.431835,22,12
838,96,1,created,2022-10-16 19:00:05.431835,2022-10-17 19:00:05.431835,2022-10-20 19:00:05.431835,24,4
839,96,2,first call,2022-08-15 19:00:05.431835,2022-08-21 19:00:05.431835,2022-08-25 19:00:05.431835,21,10
840,97,1,first call,2022-09-19 19:00:05.431835,2022-09-26 19:00:05.431835,2022-10-03 19:00:05.431835,19,14
841,98,4,created,2022-12-11 19:00:05.431835,2022-12-14 19:00:05.431835,2022-12-18 19:00:05.431835,77,7
842,97,2,first call,2022-09-08 19:00:05.431835,2022-09-10 19:00:05.431835,2022-09-16 19:00:05.431835,28,8
843,97,3,first call,2022-11-02 19:00:05.431835,2022-11-05 19:00:05.431835,2022-11-06 19:00:05.431835,65,4
844,97,1,first call,2022-10-20 19:00:05.431835,2022-10-23 19:00:05.431835,2022-10-26 19:00:05.431835,79,6
845,98,1,activated,2023-02-05 19:00:05.431835,2023-02-06 19:00:05.431835,2023-02-13 19:00:05.431835,48,8
846,97,2,activated,2022-04-19 19:00:05.431835,2022-04-26 19:00:05.431835,2022-04-30 19:00:05.431835,74,11
847,96,1,activated,2022-08-17 19:00:05.431835,2022-08-20 19:00:05.431835,2022-08-23 19:00:05.431835,27,6
848,97,4,activated,2023-01-23 19:00:05.431835,2023-01-29 19:00:05.431835,2023-02-03 19:00:05.431835,30,11
849,98,3,activated,2022-04-14 19:00:05.431835,2022-04-17 19:00:05.431835,2022-04-18 19:00:05.431835,54,4
850,96,1,activated,2023-01-16 19:00:05.431835,2023-01-20 19:00:05.431835,2023-01-27 19:00:05.431835,13,11
851,99,1,activated,2022-03-25 19:00:05.431835,2022-03-30 19:00:05.431835,2022-04-05 19:00:05.431835,54,11
852,99,3,created,2022-06-16 19:00:05.431835,2022-06-17 19:00:05.431835,2022-06-19 19:00:05.431835,42,3
853,99,2,first call,2022-12-06 19:00:05.431835,2022-12-08 19:00:05.431835,2022-12-12 19:00:05.431835,80,6
854,99,1,activated,2022-05-09 19:00:05.431835,2022-05-14 19:00:05.431835,2022-05-15 19:00:05.431835,61,6
855,96,4,activated,2022-08-11 19:00:05.431835,2022-08-16 19:00:05.431835,2022-08-20 19:00:05.431835,96,9
856,96,4,first call,2023-01-13 19:00:05.431835,2023-01-15 19:00:05.431835,2023-01-16 19:00:05.431835,94,3
857,96,2,activated,2022-05-13 19:00:05.431835,2022-05-17 19:00:05.431835,2022-05-24 19:00:05.431835,94,11
858,98,1,activated,2022-06-15 19:00:05.431835,2022-06-17 19:00:05.431835,2022-06-24 19:00:05.431835,55,9
859,96,3,created,2022-09-27 19:00:05.431835,2022-09-29 19:00:05.431835,2022-10-04 19:00:05.431835,34,7
860,99,2,first call,2022-04-05 19:00:05.431835,2022-04-07 19:00:05.431835,2022-04-11 19:00:05.431835,47,6
861,97,3,first call,2022-10-04 19:00:05.431835,2022-10-05 19:00:05.431835,2022-10-10 19:00:05.431835,98,6
862,97,4,created,2022-07-02 19:00:05.431835,2022-07-08 19:00:05.431835,2022-07-13 19:00:05.431835,86,11
863,99,4,created,2023-03-09 19:00:05.431835,2023-03-13 19:00:05.431835,2023-03-15 19:00:05.431835,96,6
864,98,3,activated,2022-09-22 19:00:05.431835,2022-09-27 19:00:05.431835,2022-09-30 19:00:05.431835,87,8
865,99,2,activated,2022-11-21 19:00:05.431835,2022-11-25 19:00:05.431835,2022-11-27 19:00:05.431835,40,6
866,98,2,activated,2022-03-30 19:00:05.431835,2022-04-02 19:00:05.431835,2022-04-09 19:00:05.431835,91,10
867,96,4,first call,2022-11-29 19:00:05.431835,2022-12-02 19:00:05.431835,2022-12-03 19:00:05.431835,22,4
868,99,3,created,2022-08-16 19:00:05.431835,2022-08-18 19:00:05.431835,2022-08-22 19:00:05.431835,37,6
869,99,1,first call,2022-10-01 19:00:05.431835,2022-10-03 19:00:05.431835,2022-10-10 19:00:05.431835,77,9
870,99,2,first call,2022-10-10 19:00:05.431835,2022-10-13 19:00:05.431835,2022-10-15 19:00:05.431835,74,5
871,97,2,activated,2023-01-01 19:00:05.431835,2023-01-08 19:00:05.431835,2023-01-10 19:00:05.431835,80,9
872,99,1,first call,2022-07-25 19:00:05.431835,2022-07-31 19:00:05.431835,2022-08-04 19:00:05.431835,48,10
873,96,2,first call,2022-05-20 19:00:05.431835,2022-05-24 19:00:05.431835,2022-05-29 19:00:05.431835,94,9
874,97,2,first call,2022-04-29 19:00:05.431835,2022-05-05 19:00:05.431835,2022-05-06 19:00:05.431835,74,7
875,96,4,created,2022-08-21 19:00:05.431835,2022-08-26 19:00:05.431835,2022-08-31 19:00:05.431835,96,10
876,97,4,activated,2022-07-27 19:00:05.431835,2022-08-01 19:00:05.431835,2022-08-02 19:00:05.431835,86,6
877,98,1,activated,2022-03-28 19:00:05.431835,2022-03-30 19:00:05.431835,2022-04-01 19:00:05.431835,44,4
878,98,1,created,2022-05-13 19:00:05.431835,2022-05-19 19:00:05.431835,2022-05-24 19:00:05.431835,75,11
879,98,2,first call,2022-07-29 19:00:05.431835,2022-08-04 19:00:05.431835,2022-08-05 19:00:05.431835,72,7
880,96,1,first call,2022-07-05 19:00:05.431835,2022-07-09 19:00:05.431835,2022-07-10 19:00:05.431835,63,5
881,98,2,first call,2022-05-18 19:00:05.431835,2022-05-24 19:00:05.431835,2022-05-30 19:00:05.431835,96,12
882,97,3,activated,2022-05-09 19:00:05.431835,2022-05-14 19:00:05.431835,2022-05-18 19:00:05.431835,91,9
883,96,4,first call,2023-01-15 19:00:05.431835,2023-01-21 19:00:05.431835,2023-01-27 19:00:05.431835,94,12
884,96,1,created,2022-06-09 19:00:05.431835,2022-06-14 19:00:05.431835,2022-06-19 19:00:05.431835,90,10
885,97,3,created,2023-01-16 19:00:05.431835,2023-01-17 19:00:05.431835,2023-01-24 19:00:05.431835,91,8
886,96,1,activated,2023-02-03 19:00:05.431835,2023-02-04 19:00:05.431835,2023-02-07 19:00:05.431835,64,4
887,97,2,created,2022-10-08 19:00:05.431835,2022-10-10 19:00:05.431835,2022-10-11 19:00:05.431835,64,3
888,98,4,created,2023-03-21 19:00:05.431835,2023-03-26 19:00:05.431835,2023-03-29 19:00:05.431835,52,8
889,99,2,created,2022-06-16 19:00:05.431835,2022-06-18 19:00:05.431835,2022-06-19 19:00:05.431835,13,3
890,96,3,first call,2022-05-27 19:00:05.431835,2022-05-30 19:00:05.431835,2022-06-02 19:00:05.431835,51,6
891,99,4,first call,2023-01-19 19:00:05.431835,2023-01-20 19:00:05.431835,2023-01-23 19:00:05.431835,20,4
892,97,2,created,2022-07-30 19:00:05.431835,2022-07-31 19:00:05.431835,2022-08-06 19:00:05.431835,44,7
893,99,1,first call,2023-02-16 19:00:05.431835,2023-02-21 19:00:05.431835,2023-02-28 19:00:05.431835,26,12
894,96,2,created,2022-05-17 19:00:05.431835,2022-05-20 19:00:05.431835,2022-05-26 19:00:05.431835,94,9
895,96,3,created,2023-01-13 19:00:05.431835,2023-01-14 19:00:05.431835,2023-01-17 19:00:05.431835,10,4
896,97,2,created,2022-12-31 19:00:05.431835,2023-01-06 19:00:05.431835,2023-01-08 19:00:05.431835,94,8
897,99,2,created,2022-11-01 19:00:05.431835,2022-11-04 19:00:05.431835,2022-11-06 19:00:05.431835,40,5
898,96,2,created,2022-09-24 19:00:05.431835,2022-10-01 19:00:05.431835,2022-10-05 19:00:05.431835,17,11
899,96,4,created,2022-05-18 19:00:05.431835,2022-05-23 19:00:05.431835,2022-05-30 19:00:05.431835,34,12
900,98,1,created,2023-02-15 19:00:05.431835,2023-02-22 19:00:05.431835,2023-03-01 19:00:05.431835,48,14
901,99,3,created,2023-03-20 19:00:05.431835,2023-03-24 19:00:05.431835,2023-03-25 19:00:05.431835,39,5
902,99,2,first call,2022-04-30 19:00:05.431835,2022-05-07 19:00:05.431835,2022-05-12 19:00:05.431835,47,12
903,98,2,first call,2022-07-16 19:00:05.431835,2022-07-22 19:00:05.431835,2022-07-24 19:00:05.431835,72,8
904,98,3,first call,2022-07-13 19:00:05.431835,2022-07-20 19:00:05.431835,2022-07-26 19:00:05.431835,25,13
905,97,4,first call,2022-11-01 19:00:05.431835,2022-11-02 19:00:05.431835,2022-11-06 19:00:05.431835,98,5
906,97,2,created,2023-03-07 19:00:05.431835,2023-03-08 19:00:05.431835,2023-03-15 19:00:05.431835,20,8
907,97,3,first call,2022-07-31 19:00:05.431835,2022-08-05 19:00:05.431835,2022-08-07 19:00:05.431835,51,7
908,99,2,created,2023-01-04 19:00:05.431835,2023-01-07 19:00:05.431835,2023-01-11 19:00:05.431835,59,7
909,98,1,first call,2022-07-20 19:00:05.431835,2022-07-22 19:00:05.431835,2022-07-23 19:00:05.431835,79,3
910,97,3,created,2022-09-01 19:00:05.431835,2022-09-07 19:00:05.431835,2022-09-10 19:00:05.431835,73,9
911,99,4,first call,2023-01-26 19:00:05.431835,2023-01-31 19:00:05.431835,2023-02-03 19:00:05.431835,20,8
912,98,1,activated,2022-12-28 19:00:05.431835,2022-12-30 19:00:05.431835,2023-01-02 19:00:05.431835,59,5
913,96,2,created,2022-10-09 19:00:05.431835,2022-10-10 19:00:05.431835,2022-10-13 19:00:05.431835,88,4
914,98,3,activated,2022-06-15 19:00:05.431835,2022-06-16 19:00:05.431835,2022-06-18 19:00:05.431835,13,3
915,98,2,activated,2023-01-12 19:00:05.431835,2023-01-19 19:00:05.431835,2023-01-23 19:00:05.431835,31,11
916,98,2,first call,2022-05-17 19:00:05.431835,2022-05-21 19:00:05.431835,2022-05-26 19:00:05.431835,96,9
917,96,2,created,2023-03-26 19:00:05.431835,2023-03-27 19:00:05.431835,2023-04-02 19:00:05.431835,51,7
918,99,3,created,2022-07-04 19:00:05.431835,2022-07-08 19:00:05.431835,2022-07-15 19:00:05.431835,44,11
919,99,1,first call,2022-09-07 19:00:05.431835,2022-09-09 19:00:05.431835,2022-09-11 19:00:05.431835,13,4
